날짜,시간,PM10,PM25,오존,이산화질소,일산화탄소,아황산가스
2022-02-04,15,28,14,0.051,0.006,0.4,0.005
2022-02-04,16,24,13,0.051,0.006,0.4,0.005
2022-02-04,17,24,16,0.050,0.007,0.4,0.004
2022-02-04,18,26,16,0.050,0.006,0.4,0.004
2022-02-04,19,25,15,0.048,0.007,0.4,0.004
2022-02-04,20,26,16,0.047,0.006,0.4,0.004
2022-02-04,21,19,12,0.048,0.005,0.4,0.004
2022-02-04,22,19,14,0.046,0.004,0.4,0.004
2022-02-04,23,19,12,0.047,0.004,0.4,0.004
2022-02-04,24,17,11,0.047,0.004,0.4,0.005
2022-02-05,1,16,12,0.048,0.003,0.4,0.004
2022-02-05,2,14,12,0.048,0.003,0.4,0.004
2022-02-05,3,15,10,0.047,0.003,0.4,0.004
2022-02-05,4,17,12,0.046,0.003,0.4,0.004
2022-02-05,5,13,13,0.046,0.003,0.4,0.004
2022-02-05,6,14,11,0.045,0.003,0.4,0.004
2022-02-05,7,15,10,0.043,0.004,0.4,0.005
2022-02-05,8,12,15,0.042,0.005,0.4,0.005
2022-02-05,9,21,11,0.043,0.004,0.4,0.005
2022-02-05,10,23,14,0.042,0.004,0.4,0.005
2022-02-05,11,20,14,0.044,0.004,0.4,0.005
2022-02-05,12,22,9,0.045,0.003,0.4,0.004
2022-02-05,13,26,10,0.047,0.003,0.4,0.004
2022-02-05,14,33,6,0.048,0.003,0.4,0.004
2022-02-05,15,24,4,0.047,0.004,0.4,0.005
2022-02-05,16,25,4,0.048,0.004,0.4,0.004
2022-02-05,17,48,7,0.048,0.004,0.4,0.004
2022-02-05,18,30,10,0.049,0.004,0.4,0.004
2022-02-05,19,24,8,0.048,0.004,0.4,0.004
2022-02-05,20,23,10,0.047,0.004,0.4,0.004
2022-02-05,21,19,12,0.046,0.003,0.4,0.004
2022-02-05,22,17,11,0.046,0.003,0.4,0.004
2022-02-05,23,17,13,0.046,0.003,0.4,0.004
2022-02-05,24,16,11,0.046,0.003,0.4,0.004
2022-02-06,1,16,12,0.046,0.003,0.4,0.004
2022-02-06,2,15,10,0.047,0.002,0.4,0.004
2022-02-06,3,20,10,0.046,0.003,0.4,0.004
2022-02-06,4,11,8,0.046,0.003,0.4,0.005
2022-02-06,5,11,8,0.046,0.003,0.4,0.005
2022-02-06,6,11,8,0.045,0.002,0.4,0.005
2022-02-06,7,21,10,0.043,0.004,0.4,0.005
2022-02-06,8,18,11,0.041,0.005,0.4,0.005
2022-02-06,9,25,8,0.041,0.005,0.4,0.005
2022-02-06,10,21,7,0.041,0.005,0.4,0.005
2022-02-06,11,27,9,0.043,0.005,0.4,0.005
2022-02-06,12,30,9,0.047,0.003,0.4,0.005
2022-02-06,13,26,6,0.048,0.003,0.4,0.005
2022-02-06,14,26,6,0.050,0.003,0.4,0.005
2022-02-06,15,27,13,0.051,0.003,0.4,0.005
2022-02-06,16,23,10,0.051,0.004,0.4,0.004
2022-02-06,17,26,9,0.050,0.004,0.4,0.004
2022-02-06,18,23,14,0.048,0.006,0.4,0.004
2022-02-06,19,23,11,0.047,0.005,0.4,0.004
2022-02-06,20,23,14,0.043,0.007,0.4,0.004
2022-02-06,21,21,11,0.042,0.006,0.4,0.004
2022-02-06,22,21,13,0.043,0.005,0.4,0.004
2022-02-06,23,23,13,0.045,0.005,0.4,0.004
2022-02-06,24,23,14,0.045,0.004,0.4,0.004
2022-02-07,1,24,13,0.046,0.004,0.4,0.004
2022-02-07,2,22,10,0.046,0.003,0.4,0.005
2022-02-07,3,21,9,0.042,0.005,0.4,0.005
2022-02-07,4,17,10,0.039,0.007,0.4,0.005
2022-02-07,5,15,11,0.036,0.008,0.4,0.005
2022-02-07,6,17,11,0.033,0.007,0.4,0.004
2022-02-07,7,21,13,0.025,0.013,0.4,0.004
2022-02-07,8,17,11,0.026,0.013,0.4,0.004
2022-02-07,9,44,18,0.012,0.023,0.7,0.005
2022-02-07,10,71,34,0.023,0.018,0.5,0.005
2022-02-07,11,39,19,0.039,0.010,0.5,0.005
2022-02-07,12,23,15,0.040,0.011,0.5,0.006
2022-02-07,13,23,11,0.040,0.011,0.5,0.006
2022-02-07,14,21,10,0.041,0.011,0.5,0.005
2022-02-07,15,20,9,0.041,0.011,0.4,0.005
2022-02-07,16,27,8,0.040,0.013,0.4,0.005
2022-02-07,17,19,5,0.038,0.014,0.4,0.005
2022-02-07,18,15,10,0.039,0.012,0.4,0.005
2022-02-07,19,15,9,0.038,0.012,0.4,0.005
2022-02-07,20,15,12,0.035,0.014,0.4,0.005
2022-02-07,21,14,7,0.032,0.014,0.4,0.005
2022-02-07,22,18,11,0.031,0.015,0.5,0.005
2022-02-07,23,16,10,0.021,0.023,0.5,0.005
2022-02-07,24,26,20,0.022,0.018,0.5,0.005
2022-02-08,1,29,17,0.023,0.015,0.5,0.005
2022-02-08,2,27,19,0.025,0.012,0.5,0.005
2022-02-08,3,27,21,0.026,0.010,0.4,0.005
2022-02-08,4,24,16,0.020,0.014,0.5,0.005
2022-02-08,5,23,17,0.019,0.014,0.5,0.005
2022-02-08,6,27,19,0.020,0.012,0.5,0.005
2022-02-08,7,31,20,0.020,0.013,0.5,0.005
2022-02-08,8,27,20,0.014,0.019,0.5,0.005
2022-02-08,9,44,23,0.008,0.024,0.6,0.005
2022-02-08,10,103,48,0.011,0.024,0.6,0.006
2022-02-08,11,63,33,0.018,0.024,0.6,0.006
2022-02-08,12,55,34,0.030,0.017,0.5,0.005
2022-02-08,13,42,24,0.037,0.014,0.5,0.005
2022-02-08,14,35,19,0.042,0.012,0.5,0.005
2022-02-08,15,,,,,,
2022-02-08,16,,,,,,
2022-02-08,17,26,15,0.042,0.008,0.4,0.003
2022-02-08,18,27,13,0.040,0.011,0.4,0.003
2022-02-08,19,27,15,0.038,0.009,0.4,0.003
2022-02-08,20,29,17,0.038,0.007,0.4,0.003
2022-02-08,21,24,17,0.032,0.012,0.4,0.003
2022-02-08,22,30,23,0.012,0.027,0.6,0.003
2022-02-08,23,48,36,0.016,0.022,0.5,0.003
2022-02-08,24,33,25,0.007,0.028,0.6,0.003
2022-02-09,1,50,37,0.009,0.025,0.6,0.003
2022-02-09,2,44,32,0.003,0.029,0.6,0.003
2022-02-09,3,52,40,0.003,0.028,0.6,0.003
2022-02-09,4,53,42,0.008,0.022,0.5,0.003
2022-02-09,5,41,35,0.004,0.023,0.6,0.003
2022-02-09,6,43,37,0.003,0.022,0.6,0.003
2022-02-09,7,46,39,0.003,0.023,0.6,0.003
2022-02-09,8,44,33,0.004,0.021,0.7,0.003
2022-02-09,9,52,37,0.006,0.019,0.8,0.003
2022-02-09,10,73,54,0.009,0.022,0.7,0.004
2022-02-09,11,84,61,0.016,0.023,0.6,0.004
2022-02-09,12,67,46,0.030,0.018,0.5,0.003
2022-02-09,13,45,34,0.039,0.013,0.4,0.003
2022-02-09,14,29,21,0.045,0.008,0.4,0.003
2022-02-09,15,21,17,0.044,0.011,0.4,0.003
2022-02-09,16,26,18,0.042,0.014,0.4,0.003
2022-02-09,17,23,16,0.040,0.017,0.4,0.003
2022-02-09,18,30,17,0.028,0.030,0.4,0.003
2022-02-09,19,36,21,0.028,0.022,0.4,0.003
2022-02-09,20,35,23,0.032,0.019,0.5,0.004
2022-02-09,21,32,19,0.038,0.012,0.4,0.004
2022-02-09,22,24,15,0.039,0.010,0.4,0.003
2022-02-09,23,25,13,0.038,0.010,0.4,0.003
2022-02-09,24,25,17,0.025,0.017,0.5,0.003
2022-02-10,1,29,26,0.015,0.023,0.6,0.003
2022-02-10,2,36,26,0.013,0.022,0.5,0.003
2022-02-10,3,39,26,0.015,0.018,0.5,0.003
2022-02-10,4,32,26,0.006,0.024,0.6,0.003
2022-02-10,5,39,30,0.019,0.014,0.5,0.003
2022-02-10,6,27,22,0.006,0.023,0.6,0.003
2022-02-10,7,35,28,0.003,0.024,0.7,0.004
2022-02-10,8,45,31,0.003,0.022,0.7,0.004
2022-02-10,9,52,35,0.005,0.022,0.8,0.004
2022-02-10,10,66,39,0.010,0.027,0.7,0.004
2022-02-10,11,70,55,0.025,0.021,0.5,0.004
2022-02-10,12,57,42,0.023,0.027,0.5,0.004
2022-02-10,13,52,35,0.034,0.021,0.5,0.003
2022-02-10,14,44,35,0.045,0.013,0.4,0.003
2022-02-10,15,29,22,0.046,0.012,0.4,0.003
2022-02-10,16,27,17,0.048,0.014,0.4,0.003
2022-02-10,17,26,19,0.047,0.015,0.4,0.003
2022-02-10,18,30,21,0.050,0.014,0.4,0.003
2022-02-10,19,28,23,0.044,0.016,0.4,0.003
2022-02-10,20,29,26,0.044,0.013,0.4,0.003
2022-02-10,21,30,25,0.027,0.027,0.6,0.004
2022-02-10,22,47,32,0.025,0.022,0.5,0.003
2022-02-10,23,50,33,0.033,0.014,0.4,0.003
2022-02-10,24,28,21,0.026,0.016,0.5,0.003
2022-02-11,1,37,26,0.031,0.011,0.4,0.003
2022-02-11,2,33,24,0.018,0.019,0.6,0.003
2022-02-11,3,44,37,0.018,0.017,0.5,0.003
2022-02-11,4,46,36,0.011,0.023,0.6,0.003
2022-02-11,5,45,35,0.005,0.026,0.7,0.003
2022-02-11,6,54,43,0.005,0.025,0.6,0.003
2022-02-11,7,51,43,0.004,0.025,0.6,0.003
2022-02-11,8,50,35,0.004,0.021,0.7,0.003
2022-02-11,9,65,46,0.007,0.022,0.7,0.004
2022-02-11,10,83,62,0.010,0.026,0.7,0.004
2022-02-11,11,93,65,0.022,0.026,0.6,0.004
2022-02-11,12,78,58,0.036,0.021,0.6,0.004
2022-02-11,13,69,51,0.033,0.028,0.6,0.004
2022-02-11,14,73,49,0.044,0.021,0.5,0.004
2022-02-11,15,56,36,0.048,0.020,0.5,0.004
2022-02-11,16,58,39,0.052,0.017,0.5,0.004
2022-02-11,17,47,31,0.052,0.016,0.4,0.003
2022-02-11,18,37,25,0.054,0.014,0.5,0.004
2022-02-11,19,45,30,0.049,0.014,0.5,0.003
2022-02-11,20,42,27,0.051,0.011,0.5,0.003
2022-02-11,21,42,32,0.034,0.022,0.6,0.003
2022-02-11,22,50,37,0.037,0.017,0.6,0.003
2022-02-11,23,48,38,0.017,0.030,0.6,0.003
2022-02-11,24,69,54,0.014,0.030,0.7,0.003
2022-02-12,1,65,43,0.008,0.032,0.7,0.003
2022-02-12,2,84,64,0.015,0.025,0.7,0.003
2022-02-12,3,61,49,0.007,0.030,0.7,0.003
2022-02-12,4,69,55,0.008,0.026,0.7,0.003
2022-02-12,5,73,57,0.011,0.023,0.7,0.003
2022-02-12,6,66,53,0.006,0.027,0.7,0.003
2022-02-12,7,73,57,0.004,0.028,0.7,0.003
2022-02-12,8,74,55,0.004,0.026,0.8,0.004
2022-02-12,9,92,65,0.008,0.023,0.8,0.004
2022-02-12,10,108,86,0.012,0.029,0.9,0.004
2022-02-12,11,138,116,0.029,0.026,0.7,0.004
2022-02-12,12,103,83,0.042,0.024,0.7,0.004
2022-02-12,13,111,90,0.056,0.015,0.5,0.004
2022-02-12,14,83,57,0.061,0.011,0.5,0.004
2022-02-12,15,65,50,0.063,0.011,0.5,0.004
2022-02-12,16,61,40,0.065,0.010,0.5,0.004
2022-02-12,17,60,36,0.061,0.011,0.6,0.004
2022-02-12,18,76,46,0.056,0.011,0.5,0.004
2022-02-12,19,69,43,0.053,0.011,0.5,0.004
2022-02-12,20,66,42,0.052,0.010,0.5,0.003
2022-02-12,21,58,41,0.050,0.008,0.5,0.003
2022-02-12,22,55,44,0.049,0.007,0.5,0.003
2022-02-12,23,52,39,0.048,0.007,0.5,0.003
2022-02-12,24,52,38,0.043,0.008,0.6,0.003
2022-02-13,1,48,40,0.025,0.015,0.7,0.002
2022-02-13,2,66,51,0.025,0.015,0.6,0.002
2022-02-13,3,70,50,0.025,0.012,0.7,0.002
2022-02-13,4,62,52,0.020,0.015,0.7,0.002
2022-02-13,5,67,53,0.015,0.015,0.7,0.002
2022-02-13,6,64,53,0.013,0.015,0.7,0.002
2022-02-13,7,69,59,0.014,0.015,0.6,0.003
2022-02-13,8,72,59,0.010,0.019,0.7,0.003
2022-02-13,9,86,72,0.010,0.019,0.8,0.003
2022-02-13,10,108,95,0.015,0.021,0.8,0.003
2022-02-13,11,107,87,0.032,0.015,0.7,0.004
2022-02-13,12,95,81,0.046,0.009,0.5,0.003
2022-02-13,13,65,45,0.052,0.005,0.4,0.003
2022-02-13,14,38,27,0.053,0.005,0.4,0.003
2022-02-13,15,37,22,0.053,0.005,0.4,0.003
2022-02-13,16,28,21,0.053,0.005,0.4,0.003
2022-02-13,17,27,15,0.051,0.007,0.4,0.003
2022-02-13,18,27,20,0.047,0.008,0.4,0.003
2022-02-13,19,31,23,0.046,0.008,0.4,0.003
2022-02-13,20,30,18,0.044,0.008,0.4,0.003
2022-02-13,21,29,14,0.045,0.006,0.4,0.003
2022-02-13,22,25,16,0.043,0.008,0.4,0.003
2022-02-13,23,18,12,0.041,0.008,0.4,0.003
2022-02-13,24,16,12,0.040,0.006,0.4,0.002
2022-02-14,1,18,12,0.039,0.005,0.4,0.002
2022-02-14,2,11,10,0.029,0.009,0.5,0.002
2022-02-14,3,18,14,0.013,0.015,0.6,0.002
2022-02-14,4,26,22,0.010,0.015,0.5,0.002
2022-02-14,5,28,19,0.017,0.012,0.5,0.002
2022-02-14,6,25,18,0.010,0.017,0.5,0.002
2022-02-14,7,27,20,0.006,0.020,0.5,0.002
2022-02-14,8,27,23,0.004,0.023,0.6,0.002
2022-02-14,9,42,28,0.006,0.024,0.6,0.003
2022-02-14,10,64,30,0.019,0.020,0.5,0.003
2022-02-14,11,38,31,0.032,0.016,0.5,0.003
2022-02-14,12,36,27,0.044,0.009,0.4,0.003
2022-02-14,13,25,16,0.047,0.009,0.4,0.003
2022-02-14,14,27,16,0.051,0.012,0.4,0.003
2022-02-14,15,27,17,0.055,0.011,0.4,0.003
2022-02-14,16,29,13,0.054,0.011,0.4,0.003
2022-02-14,17,36,17,0.054,0.012,0.4,0.003
2022-02-14,18,30,17,0.052,0.014,0.4,0.003
2022-02-14,19,30,18,0.045,0.015,0.4,0.003
2022-02-14,20,37,23,0.055,0.010,0.4,0.003
2022-02-14,21,34,25,0.059,0.007,0.4,0.003
2022-02-14,22,34,28,0.059,0.007,0.4,0.003
2022-02-14,23,40,27,0.061,0.007,0.5,0.003
2022-02-14,24,50,38,0.060,0.007,0.5,0.002
2022-02-15,1,47,43,0.054,0.007,0.5,0.002
2022-02-15,2,48,38,0.047,0.006,0.5,0.002
2022-02-15,3,41,32,0.047,0.005,0.5,0.002
2022-02-15,4,46,31,0.046,0.005,0.4,0.002
2022-02-15,5,34,23,0.046,0.004,0.4,0.002
2022-02-15,6,33,25,0.045,0.004,0.4,0.002
2022-02-15,7,24,23,0.044,0.005,0.4,0.002
2022-02-15,8,24,21,0.043,0.006,0.4,0.002
2022-02-15,9,28,20,0.041,0.007,0.4,0.002
2022-02-15,10,29,20,0.040,0.007,0.4,0.002
2022-02-15,11,29,21,0.042,0.006,0.4,0.002
2022-02-15,12,28,19,0.044,0.005,0.4,0.002
2022-02-15,13,29,16,0.045,0.004,0.4,0.002
2022-02-15,14,19,17,0.045,0.005,0.4,0.002
2022-02-15,15,20,13,0.045,0.005,0.3,0.002
2022-02-15,16,26,11,0.045,0.005,0.3,0.002
2022-02-15,17,23,10,0.045,0.005,0.3,0.002
2022-02-15,18,20,7,0.044,0.005,0.3,0.002
2022-02-15,19,18,6,0.042,0.007,0.3,0.002
2022-02-15,20,17,13,0.041,0.006,0.3,0.002
2022-02-15,21,12,17,0.042,0.005,0.3,0.002
2022-02-15,22,17,11,0.042,0.005,0.3,0.002
2022-02-15,23,18,13,0.042,0.004,0.3,0.002
2022-02-15,24,17,9,0.042,0.004,0.3,0.002
2022-02-16,1,14,10,0.042,0.003,0.3,0.002
2022-02-16,2,22,10,0.042,0.003,0.3,0.003
2022-02-16,3,16,13,0.043,0.003,0.3,0.003
2022-02-16,4,14,12,0.043,0.002,0.3,0.002
2022-02-16,5,17,11,0.042,0.003,0.3,0.002
2022-02-16,6,14,14,0.039,0.005,0.4,0.003
2022-02-16,7,15,13,0.039,0.005,0.3,0.002
2022-02-16,8,17,12,0.039,0.004,0.4,0.002
2022-02-16,9,20,16,0.039,0.005,0.4,0.003
2022-02-16,10,23,12,0.038,0.006,0.4,0.003
2022-02-16,11,27,13,0.038,0.006,0.4,0.003
2022-02-16,12,27,18,0.040,0.005,0.4,0.003
2022-02-16,13,39,18,0.042,0.005,0.4,0.003
2022-02-16,14,34,15,0.042,0.005,0.4,0.003
2022-02-16,15,30,13,0.043,0.005,0.4,0.002
2022-02-16,16,27,12,0.043,0.005,0.4,0.003
2022-02-16,17,25,15,0.043,0.006,0.4,0.003
2022-02-16,18,19,12,0.044,0.004,0.3,0.003
2022-02-16,19,24,12,0.043,0.005,0.3,0.003
2022-02-16,20,22,10,0.042,0.005,0.3,0.003
2022-02-16,21,19,8,0.042,0.004,0.3,0.003
2022-02-16,22,16,10,0.042,0.004,0.3,0.003
2022-02-16,23,14,11,0.042,0.004,0.3,0.003
2022-02-16,24,17,11,0.041,0.004,0.3,0.003
2022-02-17,1,12,11,0.041,0.004,0.3,0.003
2022-02-17,2,17,9,0.042,0.003,0.3,0.003
2022-02-17,3,14,9,0.042,0.003,0.4,0.003
2022-02-17,4,12,10,0.042,0.003,0.4,0.003
2022-02-17,5,11,10,0.041,0.003,0.4,0.003
2022-02-17,6,13,15,0.040,0.003,0.4,0.003
2022-02-17,7,18,11,0.038,0.004,0.4,0.003
2022-02-17,8,18,17,0.035,0.005,0.4,0.003
2022-02-17,9,19,17,0.035,0.006,0.4,0.003
2022-02-17,10,24,14,0.035,0.006,0.4,0.003
2022-02-17,11,23,14,0.037,0.005,0.4,0.003
2022-02-17,12,19,14,0.040,0.004,0.4,0.003
2022-02-17,13,21,12,0.040,0.004,0.4,0.003
2022-02-17,14,24,13,0.041,0.004,0.4,0.003
2022-02-17,15,20,14,0.042,0.005,0.4,0.003
2022-02-17,16,20,10,0.043,0.004,0.4,0.003
2022-02-17,17,18,9,0.043,0.005,0.4,0.003
2022-02-17,18,18,10,0.042,0.006,0.4,0.003
2022-02-17,19,19,8,0.036,0.008,0.4,0.003
2022-02-17,20,23,9,0.034,0.007,0.4,0.003
2022-02-17,21,26,20,0.032,0.008,0.4,0.003
2022-02-17,22,25,21,0.030,0.008,0.4,0.003
2022-02-17,23,19,16,0.026,0.011,0.4,0.003
2022-02-17,24,22,17,0.016,0.016,0.5,0.003
2022-02-18,1,35,25,0.007,0.023,0.6,0.003
2022-02-18,2,42,30,0.019,0.011,0.5,0.003
2022-02-18,3,23,21,0.010,0.019,0.5,0.003
2022-02-18,4,32,25,0.003,0.024,0.6,0.003
2022-02-18,5,34,29,0.002,0.023,0.6,0.003
2022-02-18,6,36,29,0.003,0.020,0.6,0.003
2022-02-18,7,38,26,0.003,0.020,0.6,0.003
2022-02-18,8,38,30,0.003,0.019,0.6,0.003
2022-02-18,9,50,39,0.006,0.017,0.7,0.003
2022-02-18,10,49,37,0.012,0.019,0.6,0.003
2022-02-18,11,45,33,0.017,0.020,0.5,0.004
2022-02-18,12,52,35,0.024,0.019,0.5,0.003
2022-02-18,13,45,29,0.040,0.008,0.4,0.003
2022-02-18,14,20,10,0.045,0.006,0.3,0.003
2022-02-18,15,10,7,0.046,0.006,0.4,0.003
2022-02-18,16,18,11,0.046,0.007,0.4,0.003
2022-02-18,17,20,11,0.044,0.010,0.4,0.003
2022-02-18,18,22,16,0.038,0.015,0.4,0.003
2022-02-18,19,22,14,0.032,0.016,0.4,0.003
2022-02-18,20,22,13,0.020,0.025,0.4,0.003
2022-02-18,21,33,21,0.028,0.016,0.4,0.003
2022-02-18,22,23,20,0.032,0.010,0.4,0.003
2022-02-18,23,27,16,0.012,0.026,0.5,0.003
2022-02-18,24,38,27,0.008,0.027,0.6,0.003
2022-02-19,1,52,38,0.011,0.022,0.5,0.003
2022-02-19,2,37,24,0.007,0.026,0.6,0.003
2022-02-19,3,41,32,0.004,0.029,0.7,0.004
2022-02-19,4,51,36,0.004,0.025,0.7,0.003
2022-02-19,5,48,36,0.005,0.026,0.6,0.003
2022-02-19,6,44,35,0.004,0.025,0.7,0.003
2022-02-19,7,49,43,0.004,0.025,0.6,0.003
2022-02-19,8,49,34,0.004,0.025,0.6,0.003
2022-02-19,9,63,47,0.007,0.025,0.6,0.004
2022-02-19,10,59,39,0.008,0.030,0.6,0.004
2022-02-19,11,71,49,0.008,0.036,0.7,0.005
2022-02-19,12,85,55,0.026,0.022,0.5,0.003
2022-02-19,13,51,30,0.045,0.008,0.4,0.003
2022-02-19,14,27,21,0.047,0.007,0.4,0.003
2022-02-19,15,19,13,0.047,0.007,0.4,0.003
2022-02-19,16,21,9,0.047,0.009,0.4,0.003
2022-02-19,17,28,16,0.048,0.008,0.4,0.003
2022-02-19,18,30,23,0.047,0.008,0.4,0.003
2022-02-19,19,28,21,0.045,0.008,0.4,0.003
2022-02-19,20,27,20,0.043,0.007,0.4,0.003
2022-02-19,21,30,25,0.042,0.007,0.4,0.003
2022-02-19,22,36,28,0.043,0.007,0.4,0.003
2022-02-19,23,37,26,0.043,0.006,0.4,0.003
2022-02-19,24,33,25,0.043,0.006,0.4,0.003
2022-02-20,1,35,30,0.043,0.005,0.4,0.003
2022-02-20,2,34,28,0.042,0.004,0.4,0.003
2022-02-20,3,34,20,0.042,0.004,0.4,0.002
2022-02-20,4,24,14,0.041,0.003,0.4,0.003
2022-02-20,5,23,16,0.041,0.003,0.4,0.003
2022-02-20,6,23,17,0.041,0.003,0.4,0.003
2022-02-20,7,25,16,0.040,0.003,0.4,0.003
2022-02-20,8,31,20,0.039,0.004,0.4,0.003
2022-02-20,9,31,21,0.040,0.004,0.4,0.003
2022-02-20,10,28,20,0.042,0.003,0.4,0.003
2022-02-20,11,26,14,0.043,0.003,0.4,0.003
2022-02-20,12,21,15,0.045,0.003,0.4,0.003
2022-02-20,13,22,13,0.045,0.003,0.4,0.002
2022-02-20,14,20,10,0.045,0.003,0.3,0.003
2022-02-20,15,22,11,0.045,0.003,0.3,0.003
2022-02-20,16,20,8,0.047,0.003,0.3,0.003
2022-02-20,17,14,6,0.047,0.004,0.3,0.003
2022-02-20,18,14,9,0.047,0.004,0.3,0.003
2022-02-20,19,16,9,0.046,0.005,0.4,0.003
2022-02-20,20,11,15,0.045,0.005,0.4,0.003
2022-02-20,21,16,12,0.043,0.005,0.4,0.003
2022-02-20,22,13,7,0.046,0.003,0.4,0.003
2022-02-20,23,20,12,0.045,0.004,0.4,0.003
2022-02-20,24,20,11,0.045,0.003,0.4,0.003
2022-02-21,1,19,15,0.045,0.003,0.3,0.003
2022-02-21,2,19,12,0.044,0.004,0.4,0.003
2022-02-21,3,20,12,0.043,0.005,0.3,0.003
2022-02-21,4,20,12,0.042,0.004,0.3,0.003
2022-02-21,5,20,10,0.043,0.004,0.4,0.003
2022-02-21,6,17,12,0.041,0.005,0.4,0.003
2022-02-21,7,18,10,0.033,0.011,0.4,0.003
2022-02-21,8,18,17,0.022,0.019,0.4,0.003
2022-02-21,9,27,18,0.019,0.023,0.4,0.004
2022-02-21,10,36,23,0.027,0.018,0.4,0.003
2022-02-21,11,34,19,0.034,0.013,0.4,0.003
2022-02-21,12,24,15,0.038,0.009,0.4,0.003
2022-02-21,13,20,11,0.040,0.009,0.4,0.003
2022-02-21,14,24,9,0.041,0.009,0.4,0.003
2022-02-21,15,27,13,0.042,0.009,0.4,0.003
2022-02-21,16,32,17,0.046,0.007,0.4,0.003
2022-02-21,17,32,12,0.046,0.007,0.4,0.003
2022-02-21,18,29,15,0.044,0.007,0.4,0.003
2022-02-21,19,34,17,0.043,0.008,0.4,0.003
2022-02-21,20,31,18,0.045,0.007,0.4,0.003
2022-02-21,21,35,20,0.043,0.008,0.4,0.003
2022-02-21,22,31,19,0.038,0.013,0.4,0.003
2022-02-21,23,38,22,0.044,0.007,0.4,0.003
2022-02-21,24,34,21,0.044,0.005,0.4,0.003
2022-02-22,1,23,14,0.044,0.004,0.3,0.003
2022-02-22,2,19,9,0.043,0.004,0.3,0.003
2022-02-22,3,14,12,0.042,0.004,0.3,0.003
2022-02-22,4,22,13,0.041,0.004,0.4,0.003
2022-02-22,5,24,15,0.041,0.004,0.4,0.003
2022-02-22,6,22,13,0.043,0.003,0.4,0.003
2022-02-22,7,23,17,0.042,0.004,0.4,0.003
2022-02-22,8,22,12,0.041,0.005,0.4,0.003
2022-02-22,9,21,11,0.041,0.005,0.4,0.003
2022-02-22,10,19,16,0.041,0.005,0.4,0.003
2022-02-22,11,20,12,0.042,0.005,0.4,0.003
2022-02-22,12,25,9,0.042,0.004,0.4,0.003
2022-02-22,13,30,8,0.043,0.004,0.4,0.003
2022-02-22,14,,,,,,
2022-02-22,15,28,,0.044,0.006,0.4,0.003
2022-02-22,16,24,12,0.043,0.007,0.4,0.003
2022-02-22,17,33,15,0.044,0.007,0.4,0.003
2022-02-22,18,27,15,0.044,0.008,0.4,0.004
2022-02-22,19,26,14,0.042,0.009,0.4,0.003
2022-02-22,20,26,17,0.042,0.008,0.4,0.003
2022-02-22,21,29,16,0.035,0.011,0.4,0.003
2022-02-22,22,33,20,0.039,0.008,0.4,0.003
2022-02-22,23,32,21,0.040,0.007,0.4,0.003
2022-02-22,24,32,24,0.040,0.007,0.4,0.003
2022-02-23,1,35,23,0.042,0.005,0.4,0.003
2022-02-23,2,34,24,0.043,0.004,0.4,0.003
2022-02-23,3,20,16,0.043,0.004,0.4,0.003
2022-02-23,4,24,18,0.042,0.004,0.4,0.003
2022-02-23,5,25,17,0.041,0.004,0.4,0.003
2022-02-23,6,25,18,0.041,0.004,0.4,0.003
2022-02-23,7,21,11,0.039,0.005,0.4,0.003
2022-02-23,8,18,8,0.033,0.010,0.4,0.003
2022-02-23,9,22,13,0.031,0.012,0.4,0.003
2022-02-23,10,26,14,0.034,0.010,0.4,0.003
2022-02-23,11,19,15,0.036,0.009,0.4,0.003
2022-02-23,12,22,13,0.039,0.007,0.4,0.003
2022-02-23,13,21,10,0.041,0.006,0.4,0.003
2022-02-23,14,18,9,0.043,0.006,0.4,0.003
2022-02-23,15,22,7,0.045,0.006,0.4,0.003
2022-02-23,16,17,7,0.045,0.007,0.4,0.003
2022-02-23,17,16,9,0.044,0.008,0.4,0.003
2022-02-23,18,19,9,0.041,0.010,0.4,0.003
2022-02-23,19,26,12,0.036,0.015,0.4,0.003
2022-02-23,20,25,14,0.035,0.012,0.4,0.003
2022-02-23,21,23,12,0.037,0.009,0.4,0.003
2022-02-23,22,25,16,0.041,0.007,0.4,0.003
2022-02-23,23,16,10,0.042,0.006,0.4,0.003
2022-02-23,24,17,9,0.040,0.007,0.4,0.003
2022-02-24,1,21,13,0.042,0.006,0.4,0.003
2022-02-24,2,24,12,0.043,0.005,0.4,0.003
2022-02-24,3,18,9,0.043,0.004,0.3,0.003
2022-02-24,4,10,8,0.031,0.010,0.5,0.003
2022-02-24,5,19,12,0.036,0.005,0.4,0.003
2022-02-24,6,19,11,0.034,0.006,0.5,0.003
2022-02-24,7,16,10,0.023,0.015,0.5,0.003
2022-02-24,8,24,12,0.007,0.029,0.6,0.004
2022-02-24,9,54,28,0.015,0.023,0.5,0.003
2022-02-24,10,54,32,0.024,0.020,0.4,0.003
2022-02-24,11,43,23,0.036,0.013,0.4,0.003
2022-02-24,12,25,15,0.040,0.011,0.4,0.003
2022-02-24,13,22,12,0.044,0.009,0.4,0.003
2022-02-24,14,20,11,0.048,0.006,0.3,0.003
2022-02-24,15,20,8,0.049,0.006,0.3,0.003
2022-02-24,16,15,9,0.050,0.006,0.4,0.003
